SpeechRecognition,workflow-compute-cpu-1,wav2vec2-base-960h,306.70452259999996
SpeechRecognition,workflow-compute-cpu-1,wav2vec2-large-960h-lv60-self,880.4778883666667
SpeechRecognition,workflow-compute-cpu-2,wav2vec2-base-960h,214.562456
SpeechRecognition,workflow-compute-cpu-2,wav2vec2-large-960h-lv60-self,612.9438878
SpeechRecognition,workflow-compute-cpu-3,wav2vec2-base-960h,122.08438106666667
SpeechRecognition,workflow-compute-cpu-3,wav2vec2-large-960h-lv60-self,332.6525916666667
SpeechRecognition,workflow-compute-cpu-4,wav2vec2-base-960h,126.00733033333333
SpeechRecognition,workflow-compute-cpu-4,wav2vec2-large-960h-lv60-self,313.2237311333333
SpeechRecognition,workflow-compute-cpu-5,wav2vec2-base-960h,67.12442733333332
SpeechRecognition,workflow-compute-cpu-5,wav2vec2-large-960h-lv60-self,189.67043713333334
SpeechRecognition,workflow-compute-cpu-6,wav2vec2-base-960h,84.59687810000001
SpeechRecognition,workflow-compute-cpu-6,wav2vec2-large-960h-lv60-self,201.41660326666667
SpeechRecognition,workflow-compute-gpu-1,wav2vec2-base-960h,16.022472633333333
SpeechRecognition,workflow-compute-gpu-1,wav2vec2-large-960h-lv60-self,28.2247643
SpeechRecognition,workflow-compute-gpu-2,wav2vec2-base-960h,16.022472633333333
SpeechRecognition,workflow-compute-gpu-2,wav2vec2-large-960h-lv60-self,29.523950033333335
SpeechRecognition,workflow-compute-gpu-3,wav2vec2-base-960h,15.882328833333334
SpeechRecognition,workflow-compute-gpu-3,wav2vec2-large-960h-lv60-self,28.580872566666667
ExtractImageFeature,workflow-compute-cpu-1,resnet18,148.0861273666667
ExtractImageFeature,workflow-compute-cpu-1,resnet34,242.85878196666667
ExtractImageFeature,workflow-compute-cpu-1,resnet50,324.03472539999996
ExtractImageFeature,workflow-compute-cpu-1,resnet101,473.4811465
ExtractImageFeature,workflow-compute-cpu-1,resnet152,663.7912657999999
ExtractImageFeature,workflow-compute-cpu-2,resnet18,119.52744976666666
ExtractImageFeature,workflow-compute-cpu-2,resnet34,179.60300593333335
ExtractImageFeature,workflow-compute-cpu-2,resnet50,255.96916196666666
ExtractImageFeature,workflow-compute-cpu-2,resnet101,432.35935323333337
ExtractImageFeature,workflow-compute-cpu-2,resnet152,581.5288939666667
ExtractImageFeature,workflow-compute-cpu-3,resnet18,62.7886679
ExtractImageFeature,workflow-compute-cpu-3,resnet34,98.5134019
ExtractImageFeature,workflow-compute-cpu-3,resnet50,148.4770694
ExtractImageFeature,workflow-compute-cpu-3,resnet101,239.6839029
ExtractImageFeature,workflow-compute-cpu-3,resnet152,325.4395820666667
ExtractImageFeature,workflow-compute-cpu-4,resnet18,59.19961053333332
ExtractImageFeature,workflow-compute-cpu-4,resnet34,96.50636779999999
ExtractImageFeature,workflow-compute-cpu-4,resnet50,152.4225186
ExtractImageFeature,workflow-compute-cpu-4,resnet101,224.2066702666667
ExtractImageFeature,workflow-compute-cpu-4,resnet152,315.107802
ExtractImageFeature,workflow-compute-cpu-5,resnet18,38.21003553333333
ExtractImageFeature,workflow-compute-cpu-5,resnet34,56.21722846666666
ExtractImageFeature,workflow-compute-cpu-5,resnet50,79.12998486666666
ExtractImageFeature,workflow-compute-cpu-5,resnet101,129.24834673333334
ExtractImageFeature,workflow-compute-cpu-5,resnet152,171.8966586
ExtractImageFeature,workflow-compute-cpu-6,resnet18,39.6439144
ExtractImageFeature,workflow-compute-cpu-6,resnet34,61.62188183333333
ExtractImageFeature,workflow-compute-cpu-6,resnet50,99.30769090000001
ExtractImageFeature,workflow-compute-cpu-6,resnet101,140.77546846666667
ExtractImageFeature,workflow-compute-cpu-6,resnet152,183.5045269
ExtractImageFeature,workflow-compute-gpu-1,resnet18,17.268001833333333
ExtractImageFeature,workflow-compute-gpu-1,resnet34,20.079300633333332
ExtractImageFeature,workflow-compute-gpu-1,resnet50,23.155010733333334
ExtractImageFeature,workflow-compute-gpu-1,resnet101,24.266769466666666
ExtractImageFeature,workflow-compute-gpu-1,resnet152,31.652760433333334
ExtractImageFeature,workflow-compute-gpu-2,resnet18,17.8745965
ExtractImageFeature,workflow-compute-gpu-2,resnet34,20.265957633333333
ExtractImageFeature,workflow-compute-gpu-2,resnet50,23.4573669
ExtractImageFeature,workflow-compute-gpu-2,resnet101,23.917294166666668
ExtractImageFeature,workflow-compute-gpu-2,resnet152,31.252806433333333
ExtractImageFeature,workflow-compute-gpu-3,resnet18,17.56623766666667
ExtractImageFeature,workflow-compute-gpu-3,resnet34,19.981734733333333
ExtractImageFeature,workflow-compute-gpu-3,resnet50,23.44341633333333
ExtractImageFeature,workflow-compute-gpu-3,resnet101,23.663555600000002
ExtractImageFeature,workflow-compute-gpu-3,resnet152,31.037846266666666
VQA,workflow-compute-cpu-1,default,53.52052233333332
VQA,workflow-compute-cpu-2,default,33.06765433333333
VQA,workflow-compute-cpu-3,default,21.36617933333333
VQA,workflow-compute-cpu-4,default,21.993999
VQA,workflow-compute-cpu-5,default,13.169775733333331
VQA,workflow-compute-cpu-6,default,14.824597766666646
VQA,workflow-compute-gpu-1,default,5.175540833333332
VQA,workflow-compute-gpu-2,default,5.175540833333332
VQA,workflow-compute-gpu-3,default,5.175540833333332